,property_id,lat,lng,addr_street,suburb,price,year,property_type,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1045,14492.0,-37.750417999999996,144.897772,46 Cooper Street,ESSENDON,6890000.0,2013.0,house,3.0,1.0,1.0,SC_082,1953.92,20037,1737.13,20.88,0,hospital_184,1108.94,S_197,1295.15
1046,14539.0,-37.75880051,144.8947144,5 Arthur Street,ABERFELDIE,8470000.0,2009.0,house,2.0,1.0,1.0,SC_085,1696.98,20037,1916.01,20.88,0,hospital_068,1885.84,S_049,1673.87
1047,14559.0,-37.747656,144.9136245,5 Sturt Street,ESSENDON,10530000.0,2014.0,house,3.0,2.0,2.0,SC_082,1678.77,20036,645.71,23.88,0,hospital_184,960.16,S_197,446.08
1048,14653.0,-37.75605774,144.9148712,6 Flower Street,ESSENDON,6728000.0,2009.0,house,3.0,1.0,2.0,SC_082,2589.8,20037,116.84,20.88,0,hospital_128,1160.3,S_197,1341.11
1049,14661.0,-37.757876,144.888505,6 Smiley Crescent,ESSENDON WEST,8635000.0,2010.0,house,3.0,1.0,2.0,SC_052,1675.96,20037,2446.01,20.88,0,hospital_184,2265.65,S_049,1707.08
1050,14680.0,-37.750246999999995,144.91626399999998,62 Brewster Street,ESSENDON,10500000.0,2012.0,house,4.0,2.0,1.0,SC_082,2040.25,20036,532.54,23.88,0,hospital_184,1323.9,S_197,816.43
1051,14769.0,-37.74604034,144.8949127,73 Price Street,ESSENDON,8050000.0,2009.0,house,2.0,1.0,1.0,SC_082,1637.53,20037,2177.55,20.88,0,hospital_184,986.62,S_197,1378.86
1052,14799.0,-37.740762,144.891979,8 Gibson Court,ESSENDON,13920000.0,2014.0,house,4.0,2.0,3.0,SC_082,1414.65,20036,2648.28,23.88,0,hospital_184,1165.38,S_198,1538.25
1053,14870.0,-37.753171,144.90395700000002,9 Lyon Street,ESSENDON,18070000.0,2016.0,house,3.0,1.0,2.0,SC_082,2140.46,20037,1122.76,20.88,0,hospital_184,1214.12,S_197,1119.69
1054,14892.0,-37.763129,144.893452,93 Clifton Street,ABERFELDIE,13720000.0,2010.0,house,2.0,1.0,0.0,SC_085,1203.58,20037,2152.83,20.88,0,hospital_068,1662.02,S_049,1180.9
1055,14939.0,-37.737624,144.91823200000002,10 Henshall Road,STRATHMORE,10450000.0,2010.0,house,3.0,2.0,2.0,SC_082,1185.76,20035,1039.54,25.88,0,hospital_184,1269.85,S_197,1028.77
1056,15125.0,-37.727311,144.91366599999998,23 Dagonet Street,STRATHMORE,7200000.0,2011.0,house,3.0,1.0,2.0,SC_082,1029.38,20033,1250.6,30.88,0,hospital_184,1831.97,S_198,1589.74
1057,1533.0,-37.802344,144.89226399999998,90 Victoria Street,FOOTSCRAY,5071000.0,2013.0,house,3.0,1.0,0.0,SC_043,2872.77,20024,71.91,17.6,0,hospital_056,1156.04,S_201,535.75
1058,15410.0,-37.718344,144.902765,59 Strathnaver Avenue,STRATHMORE,6400000.0,2010.0,house,3.0,1.0,3.0,SC_010,1467.02,20033,1651.95,30.88,0,hospital_184,2674.45,S_198,1174.16
1059,15442.0,-37.71827698,144.9020844,67 Strathnaver Avenue,STRATHMORE,13280000.0,2008.0,house,5.0,2.0,2.0,SC_010,1407.92,20033,1711.68,30.88,0,hospital_184,2687.1,S_198,1149.6
1060,15508.0,-37.72457123,144.9149017,93 Mascoma Street,STRATHMORE,4904000.0,2009.0,house,4.0,2.0,2.0,SC_082,1331.42,20033,939.56,30.88,0,hospital_184,2154.83,S_198,1724.44
1061,15736.0,-37.742138,144.890527,4 Coghlan Street,NIDDRIE,4864000.0,2016.0,house,3.0,1.0,2.0,SC_082,1605.63,20036,2735.84,23.88,0,hospital_184,1280.67,S_198,1717.18
1062,15773.0,-37.73500061,144.8785706,4A Florence Street,NIDDRIE,8820000.0,2009.0,house,3.0,2.0,1.0,SC_082,2379.86,20036,3969.49,23.88,0,hospital_184,2470.57,S_198,1730.83
1063,1580.0,-37.787361,144.875909,1/17 Burns Street,MAIDSTONE,8220000.0,2015.0,house,3.0,1.0,2.0,SC_043,1447.63,20022,1747.08,21.6,0,hospital_056,1109.78,S_149,1447.79
1064,15934.0,-37.704084,144.898429,13 Birk Court,GOWANBRAE,4648000.0,2015.0,house,3.0,2.0,1.0,SC_010,1503.67,20032,1655.75,32.88,0,hospital_184,4294.14,S_209,2262.13
1065,16017.0,-37.702175,144.901179,24 Duranta Drive,GOWANBRAE,5340000.0,2016.0,house,4.0,3.0,2.0,SC_010,1824.09,20032,1437.05,32.88,0,hospital_184,4479.75,S_209,2054.49
1066,16107.0,-37.704832,144.880379,5/30 Birch Avenue,TULLAMARINE,6720000.0,2014.0,house,3.0,2.0,1.0,SC_010,1185.6,20032,3244.83,32.88,0,hospital_184,4703.59,S_198,2832.6
1067,16111.0,-37.703410999999996,144.895275,57 Bluebell Crescent,GOWANBRAE,4464000.0,2011.0,house,4.0,2.0,2.0,SC_010,1396.9,20032,1936.83,32.88,0,hospital_184,4414.16,S_209,2546.21
1068,16146.0,-37.707675,144.888289,8 Warwick Place,TULLAMARINE,15400000.0,2016.0,house,3.0,1.0,0.0,SC_010,725.54,20032,2571.82,32.88,0,hospital_184,4127.98,S_198,2271.86
1069,16161.0,-37.706844,144.953568,1  Staples Court (Hadfield),HADFIELD,11625000.0,2014.0,house,4.0,2.0,1.0,SC_030,2861.59,19961,830.38,35.0,0,hospital_139,4095.8,S_004,1306.03
1070,16179.0,-37.705252,144.947505,1 South Box Court,HADFIELD,9775000.0,2014.0,house,3.0,2.0,1.0,SC_030,3031.5,19961,1123.35,35.0,0,hospital_139,4658.26,S_004,796.7
1071,16240.0,-37.70133,144.936071,1/60 Maude Avenue,GLENROY,5695000.0,2015.0,house,3.0,1.0,0.0,SC_030,3673.99,20032,1698.16,32.88,0,hospital_184,5314.95,S_004,675.92
1072,1634.0,-37.804274,144.883993,10 Queensville Street,KINGSVILLE,3510000.0,2012.0,house,3.0,1.0,1.0,SC_043,2303.82,20023,298.38,19.6,0,hospital_056,1255.34,S_201,1293.87
1073,16709.0,-37.699415,144.939499,191 West Street,GLENROY,3465000.0,2011.0,house,3.0,2.0,2.0,SC_030,3789.79,19961,1712.3,35.0,0,hospital_139,5538.94,S_004,849.53
1074,16778.0,-37.705247,144.935121,20 Maude Avenue,GLENROY,3360000.0,2010.0,house,4.0,1.0,1.0,SC_030,3299.33,20032,1578.51,32.88,0,hospital_184,4900.17,S_004,375.06
1075,16803.0,-37.710215999999996,144.908107,21 Menana Road,GLENROY,6842000.0,2015.0,house,3.0,1.0,3.0,SC_010,1909.66,20032,1021.71,32.88,0,hospital_184,3581.47,S_209,1476.24
1076,16806.0,-37.711902,144.914251,21 Stanley Street,GLENROY,7776000.0,2014.0,house,3.0,1.0,1.0,SC_010,2413.37,20032,860.62,32.88,0,hospital_184,3478.94,S_209,1081.09
1077,16915.0,-37.70312881,144.9439545,26 Eucra Street,HADFIELD,7200000.0,2009.0,house,3.0,1.0,2.0,SC_030,3304.03,19961,1342.08,35.0,0,hospital_139,5028.49,S_004,631.52
1078,16947.0,-37.704904,144.90611299999998,28 Centre Way,GLENROY,5280000.0,2011.0,house,3.0,1.0,1.0,SC_010,1971.58,20032,979.1,32.88,0,hospital_184,4163.82,S_209,1580.03
1079,16982.0,-37.701584000000004,144.940666,3 Bourchier Street,GLENROY,7140000.0,2010.0,house,3.0,2.0,3.0,SC_030,3530.67,19961,1606.87,35.0,0,hospital_139,5358.37,S_004,628.77
1080,17038.0,-37.699870000000004,144.91399199999998,30 Langton Street,GLENROY,5250000.0,2010.0,house,3.0,1.0,1.0,SC_010,2858.13,20031,552.37,34.88,0,hospital_184,4788.01,S_209,1114.7
1081,17204.0,-37.696943,144.936824,4 View Street,GLENROY,5486000.0,2014.0,house,3.0,1.0,1.0,SC_030,4117.73,20031,1858.36,34.88,0,hospital_104,5347.08,S_004,1134.69
1082,17278.0,-37.702115,144.92462,45  Paget Avenue,GLENROY,4120000.0,2013.0,house,3.0,1.0,2.0,SC_010,3573.05,20032,705.24,32.88,0,hospital_184,4792.92,S_209,435.9
1083,17391.0,-37.7054863,144.94692990000001,51 North Street,HADFIELD,5070000.0,2009.0,house,2.0,1.0,1.0,SC_030,3009.8,19961,1180.32,35.0,0,hospital_139,4699.15,S_004,741.29
1084,17392.0,-37.711659999999995,144.90551000000002,51 Tarana Avenue,GLENROY,8840000.0,2013.0,house,3.0,2.0,2.0,SC_010,1653.74,20032,1300.93,32.88,0,hospital_184,3410.97,S_209,1745.99
1085,17459.0,-37.710211,144.934893,57 Farview Street,GLENROY,8775000.0,2013.0,house,3.0,1.0,2.0,SC_030,2811.24,20033,1459.16,30.88,0,hospital_184,4433.1,S_004,490.63
1086,17722.0,-37.705740999999996,144.90436699999998,8 Fran Street,GLENROY,6305000.0,2014.0,house,3.0,1.0,2.0,SC_010,1791.78,20032,1139.92,32.88,0,hospital_184,4070.12,S_209,1729.31
1087,17807.0,-37.698868,144.926863,88 Beatty Avenue,GLENROY,4979000.0,2013.0,house,3.0,1.0,0.0,SC_059,3877.36,20031,1055.43,34.88,0,hospital_184,5201.48,S_209,833.0
1088,17995.0,-37.674108000000004,144.939065,10 Tempy Court,DALLAS,3300000.0,2014.0,house,3.0,1.0,1.0,SC_072,2993.67,19960,1120.88,39.0,0,hospital_104,3080.89,S_153,1597.1
1089,18030.0,-37.681781,144.925603,108 Waranga Crescent,BROADMEADOWS,4030000.0,2016.0,house,4.0,1.0,2.0,SC_072,3466.49,20030,546.25,36.88,0,hospital_104,3490.23,S_153,538.61
1090,18065.0,-37.682638,144.92547,116 Kitchener Street,BROADMEADOWS,5320000.0,2011.0,house,3.0,1.0,0.0,SC_072,3560.58,20030,517.99,36.88,0,hospital_104,3583.35,S_153,607.92
1091,1811.0,-37.80978012,144.8838043,144 Williamstown Road,KINGSVILLE,3160000.0,2008.0,house,2.0,1.0,0.0,SC_043,2658.27,19996,864.39,15.55,0,hospital_056,1865.12,S_201,1603.79
1092,18110.0,-37.691322,144.921597,125 Graham Street,BROADMEADOWS,4800000.0,2014.0,house,3.0,1.0,2.0,SC_059,3246.33,20031,660.29,34.88,0,hospital_104,4523.45,S_153,1472.96
1093,18117.0,-37.68354416,144.9235382,128 Cuthbert Street,BROADMEADOWS,4160000.0,2008.0,house,3.0,2.0,1.0,SC_059,3438.54,20030,350.14,36.88,0,hospital_104,3666.78,S_153,629.52
1094,18274.0,-37.670941,144.92261399999998,16 Lilliput Street,BROADMEADOWS,3450000.0,2010.0,house,3.0,2.0,2.0,SC_072,2247.21,44817,1147.13,39.93,0,hospital_104,2261.8,S_153,800.33
1095,18416.0,-37.687513,144.93238799999997,20 Gerbert Street,BROADMEADOWS,2860000.0,2012.0,house,3.0,1.0,0.0,SC_059,4179.24,20030,1230.2,36.88,0,hospital_104,4231.82,S_153,1412.5
1096,18429.0,-37.678081,144.91001799999998,20 Timboon Crescent,BROADMEADOWS,6409000.0,2014.0,house,3.0,1.0,1.0,SC_059,2479.48,20030,1010.18,36.88,0,hospital_104,3183.06,S_153,1024.81
1097,18474.0,-37.680762,144.92695,22 Gosford Crescent,BROADMEADOWS,4245000.0,2015.0,house,3.0,1.0,0.0,SC_072,3366.14,20030,694.7,36.88,0,hospital_104,3395.9,S_153,553.62
1098,18480.0,-37.67467,144.92857,22 Millewa Crescent,DALLAS,4800000.0,2011.0,house,4.0,1.0,2.0,SC_072,2720.3,20030,1221.77,36.88,0,hospital_104,2763.63,S_153,718.78
1099,18518.0,-37.691952,144.931266,24 Graham Street,BROADMEADOWS,6120000.0,2012.0,house,3.0,1.0,2.0,SC_059,4100.72,20031,1403.21,34.88,0,hospital_104,4690.82,S_209,1689.67
1100,18562.0,-37.681018,144.925147,27 Gosford Crescent,BROADMEADOWS,3960000.0,2013.0,house,3.0,1.0,0.0,SC_072,3378.57,20030,537.4,36.88,0,hospital_104,3400.88,S_153,448.5
1101,18836.0,-37.665353,144.93041499999998,4 Tooradin Avenue,DALLAS,5100000.0,2011.0,house,3.0,1.0,1.0,SC_072,1778.34,44817,618.15,39.93,0,hospital_104,1854.18,S_153,1614.53
1102,18840.0,-37.684961,144.913603,40 Bamburgh Street,JACANA,6180000.0,2016.0,house,3.0,1.0,3.0,SC_059,2549.61,20030,570.64,36.88,0,hospital_104,3861.14,S_153,1042.88
1103,18912.0,-37.688018799999995,144.9250794,47 Meredith Street,BROADMEADOWS,1625000.0,2009.0,house,2.0,1.0,3.0,SC_059,3534.75,20030,733.42,36.88,0,hospital_104,4174.82,S_153,1145.79
1104,18978.0,-37.688439,144.93427,5 Warnock Street,BROADMEADOWS,4981000.0,2016.0,house,3.0,1.0,1.0,SC_072,4327.16,20030,1423.76,36.88,0,hospital_104,4375.05,S_153,1601.0
1105,19033.0,-37.676269,144.937144,59 Dallas Drive,DALLAS,4200000.0,2012.0,house,3.0,1.0,2.0,SC_072,3129.93,19960,1414.88,39.0,0,hospital_104,3205.58,S_153,1380.05
1106,19050.0,-37.690344,144.927781,6 Freda Street,BROADMEADOWS,7650000.0,2016.0,house,3.0,2.0,0.0,SC_059,3780.05,20030,1084.94,36.88,0,hospital_104,4460.83,S_153,1467.12
1107,19277.0,-37.69018936,144.9333649,9 Trethowan Street,BROADMEADOWS,2456000.0,2009.0,house,3.0,1.0,3.0,SC_059,4270.16,20030,1448.89,36.88,0,hospital_104,4541.8,S_153,1696.8
1108,1954.0,-37.785284999999995,144.877164,2/11 Spurling Street,MAIDSTONE,6750000.0,2009.0,house,2.0,2.0,1.0,SC_052,1585.94,20023,1974.49,19.6,0,hospital_056,1180.81,S_149,1662.98
1109,19573.0,-37.671582,144.903649,13 Natya Court,WESTMEADOWS,5100000.0,2015.0,house,3.0,1.0,2.0,SC_059,2478.01,20030,1899.4,36.88,0,hospital_104,2754.7,S_153,1743.63
1110,19610.0,-37.669625,144.902084,170 Erinbank Crescent,WESTMEADOWS,4130000.0,2014.0,house,3.0,1.0,0.0,SC_059,2561.16,20030,2149.02,36.88,0,hospital_104,2655.1,S_153,1964.64
1111,19649.0,-37.673226,144.897702,20 Wilton Place,ATTWOOD,6720000.0,2012.0,house,4.0,2.0,2.0,SC_059,2011.21,20030,2218.63,36.88,0,hospital_104,3208.76,S_153,2178.32
1112,19666.0,-37.679334000000004,144.901971,23 Westfield Boulevard,WESTMEADOWS,5850000.0,2013.0,house,3.0,2.0,2.0,SC_059,1795.69,20030,1608.35,36.88,0,hospital_104,3578.27,S_153,1739.28
1113,19679.0,-37.670705,144.88936,28 Alanbrae Terrace,ATTWOOD,10500000.0,2016.0,house,4.0,2.0,2.0,SC_059,1987.33,20030,2998.79,36.88,0,hospital_104,3528.58,S_153,2961.37
1114,20159.0,-37.799664,144.970415,36 Rathdowne Street,CARLTON,9540000.0,2014.0,house,3.0,1.0,0.0,SC_008,1357.03,19843,1286.77,4.81,0,hospital_188,423.98,S_200,684.21
1115,20163.0,-37.798615999999996,144.972988,38 Canning Street,CARLTON,5840000.0,2010.0,house,2.0,1.0,0.0,SC_008,1498.62,19843,1384.58,4.81,0,hospital_188,663.67,S_200,439.25
1116,20312.0,-37.77105,144.962656,10 David Street,BRUNSWICK,8320000.0,2013.0,house,2.0,1.0,1.0,SC_011,4282.6,19968,458.6,21.0,0,hospital_144,1810.46,S_074,271.44
1117,20396.0,-37.757749,144.972965,112 Davies Street,BRUNSWICK,9030000.0,2012.0,house,3.0,1.0,3.0,SC_103,3255.39,19966,1045.76,26.0,0,hospital_144,174.65,S_074,1761.02
1118,20408.0,-37.77421,144.965559,115 Edward Street,BRUNSWICK,12240000.0,2010.0,house,2.0,1.0,1.0,SC_008,4206.37,19969,608.2,20.0,0,hospital_024,1904.93,S_138,366.53
1119,2055.0,-37.790507,144.876205,25 Carlyle Street,MAIDSTONE,10155000.0,2016.0,house,3.0,2.0,1.0,SC_043,1339.39,20023,1492.07,19.6,0,hospital_056,926.19,S_149,1339.48
1120,20585.0,-37.77453995,144.9685364,155 Edward Street,BRUNSWICK,9912000.0,2009.0,house,2.0,1.0,2.0,SC_008,4154.37,19969,865.43,20.0,0,hospital_144,2030.77,S_138,579.34
1121,20850.0,-37.76493,144.970111,24 Carnarvon Street,BRUNSWICK,12880000.0,2015.0,house,3.0,1.0,1.0,SC_103,3976.61,19967,925.61,23.0,0,hospital_144,952.27,S_074,1041.68
1122,21.0,-37.82001877,144.9578247,201/500 Flinders Street,MELBOURNE,2310000.0,2009.0,house,1.0,1.0,0.0,SC_014,756.5,22180,609.75,1.34,0,hospital_022,771.73,S_118,486.71
1123,2100.0,-37.77770615,144.8821106,29 Wattle Road,MAIDSTONE,8075000.0,2008.0,house,3.0,1.0,1.0,SC_052,637.3,20025,3195.820485309302,14.15,0,hospital_003,1730.61,S_049,802.92
1124,21013.0,-37.768046999999996,144.96655,30 Thomas Street,BRUNSWICK,8998000.0,2014.0,house,3.0,1.0,0.0,SC_030,4222.64,19968,613.83,21.0,0,hospital_144,1367.93,S_074,608.2
1125,21042.0,-37.763032,144.971517,32 Ashmore Street,BRUNSWICK,9600000.0,2011.0,house,2.0,1.0,0.0,SC_103,3740.02,19967,973.93,23.0,0,hospital_144,729.77,S_074,1262.67
1126,21179.0,-37.767263,144.968022,4 Brett Street,BRUNSWICK,7320000.0,2014.0,house,2.0,1.0,0.0,SC_030,4187.74,19968,744.04,21.0,0,hospital_144,1245.48,S_074,760.01
1127,21183.0,-37.764928000000005,144.971808,4 Church Street,BRUNSWICK,8931000.0,2010.0,house,2.0,1.0,0.0,SC_103,3872.64,19967,1061.44,23.0,0,hospital_144,940.41,S_074,1171.85
1128,21323.0,-37.75941086,144.9560394,5 Walters Street,BRUNSWICK,8145000.0,2008.0,house,2.0,2.0,2.0,SC_030,3050.85,19967,456.76,23.0,0,hospital_011,571.43,S_074,1208.32
1129,21434.0,-37.770262,144.967432,62 Evans Street,BRUNSWICK,7260000.0,2011.0,house,2.0,1.0,0.0,SC_030,4480.89,19968,746.08,21.0,0,hospital_144,1581.55,S_074,655.52
1130,21495.0,-37.77539444,144.9521637,7 Gray Street,BRUNSWICK,5440000.0,2009.0,house,3.0,1.0,1.0,SC_011,3263.41,19969,578.38,20.0,0,hospital_102,836.29,S_138,901.03
1131,21496.0,-37.762094,144.95048,7 Hall Street,BRUNSWICK,12200000.0,2016.0,house,4.0,1.0,0.0,SC_030,3304.93,19967,902.98,23.0,0,hospital_011,1080.86,S_074,1199.57
1132,21666.0,-37.773590000000006,144.953779,97 Union Street,BRUNSWICK,9480000.0,2014.0,house,3.0,1.0,1.0,SC_011,3453.11,19969,461.47,20.0,0,hospital_102,1075.6,S_074,691.25
1133,21710.0,-37.726756,144.96303500000002,1 Ryland Street,COBURG NORTH,5720000.0,2011.0,house,4.0,1.0,2.0,SC_030,1299.02,19963,665.59,32.0,0,hospital_084,3070.71,S_172,1670.29
1134,22266.0,-37.75191116,144.951889,20 Selbourne Street,COBURG,8503000.0,2009.0,house,3.0,1.0,1.0,SC_030,2176.8,19966,920.07,26.0,0,hospital_084,622.05,S_173,1632.51
1135,22302.0,-37.747305,144.952814,212 Reynard Street,COBURG,11200000.0,2010.0,house,4.0,1.0,1.0,SC_030,1675.32,19965,1078.29,28.0,0,hospital_084,901.49,S_172,1260.68
1136,22312.0,-37.745595,144.952842,22 Liverpool Street,COBURG,12195000.0,2016.0,house,2.0,1.0,2.0,SC_030,1487.52,19965,992.07,28.0,0,hospital_084,1065.03,S_172,1175.14
1137,22596.0,-37.734943,144.95975900000002,31 Stawell Street,COBURG,2680000.0,2016.0,house,3.0,1.0,1.0,SC_030,893.93,19964,313.99,30.0,0,hospital_084,2135.44,S_172,889.4
1138,22974.0,-37.74228,144.972624,57 Bell Street,COBURG,16592000.0,2015.0,house,2.0,1.0,2.0,SC_030,2265.18,19965,817.59,28.0,0,hospital_144,1582.37,S_173,567.3
1139,23014.0,-37.749913,144.969626,6 Miller Street,COBURG,8520000.0,2014.0,house,2.0,1.0,2.0,SC_030,2597.07,19966,854.79,26.0,0,hospital_144,755.6,S_173,871.25
1140,23060.0,-37.74911499,144.9485626,66 Gordon Street,COBURG,5850000.0,2008.0,house,3.0,1.0,2.0,SC_030,1865.07,19966,1311.29,26.0,0,hospital_084,1027.72,S_172,1685.55
1141,23097.0,-37.73749924,144.9552765,7 Lonsdale Street,COBURG,6370000.0,2008.0,house,3.0,1.0,1.0,SC_030,726.03,19964,799.59,30.0,0,hospital_084,1867.77,S_172,991.09
1142,23256.0,-37.742496,144.951538,9 Shackell Street,COBURG,8800000.0,2015.0,house,3.0,1.0,1.0,SC_030,1130.06,19965,1038.7,28.0,0,hospital_084,1425.33,S_172,1208.85
1143,23326.0,-37.656265999999995,144.902019,1 Stella Court,GREENVALE,9520000.0,2009.0,house,4.0,2.0,2.0,SC_072,1882.63,44817,2182.88,39.93,0,hospital_104,1735.92,S_211,2546.01
1144,23340.0,-37.64304733,144.9062042,10 Brae Court,GREENVALE,4120000.0,2009.0,house,5.0,3.0,2.0,SC_072,1651.6,40220,2629.09,41.93,0,hospital_104,1514.73,S_211,2173.81
1145,23512.0,-37.653483,144.89622,22 Normanby Drive,GREENVALE,9920000.0,2011.0,house,4.0,3.0,2.0,SC_075,2008.5,44817,2759.36,39.93,0,hospital_104,2155.0,S_211,1973.25
1146,23568.0,-37.648691,144.904473,3 Nicholson Court,GREENVALE,6500000.0,2014.0,house,3.0,2.0,2.0,SC_072,1580.52,44817,2344.38,39.93,0,hospital_104,1422.88,S_211,2220.78
1147,23661.0,-37.642653,144.900318,47 Linlithgow Way,GREENVALE,12835000.0,2015.0,house,4.0,3.0,2.0,SC_075,1654.04,44817,3052.49,39.93,0,hospital_104,1984.97,S_211,1655.23
1148,23663.0,-37.640698,144.90166399999998,48 Clare Blvd,GREENVALE,5336000.0,2010.0,house,5.0,3.0,2.0,SC_075,1738.19,40220,2986.75,41.93,0,hospital_104,1992.74,S_211,1747.19
1149,2368.0,-37.807557,144.88168100000001,58 Empress Avenue,KINGSVILLE,12563000.0,2014.0,house,3.0,2.0,1.0,SC_043,2354.12,20023,715.65,19.6,0,hospital_056,1654.13,S_201,1623.97
1150,23712.0,-37.61258698,144.9120026,59 Serendip Crescent (Greenvale Lakes),GREENVALE,10572000.0,2009.0,house,4.0,2.0,2.0,SC_016,2200.2,40221,3010.8,45.93,0,hospital_104,4306.66,S_178,2836.28
1151,23835.0,-37.660063,144.90116799999998,91 Normanby Drive,GREENVALE,7920000.0,2013.0,house,4.0,3.0,2.0,SC_072,2124.59,44817,2195.67,39.93,0,hospital_104,1991.18,S_153,2698.89
1152,23866.0,-37.714372,144.973016,1/22 Tyrrell Crescent,FAWKNER,8129000.0,2010.0,house,3.0,1.0,1.0,SC_030,2844.71,19962,1098.54,33.0,0,hospital_139,2233.74,S_030,1932.91
1153,23885.0,-37.710282,144.968274,10 Lock St,FAWKNER,4917000.0,2010.0,house,3.0,1.0,0.0,SC_030,2935.82,19962,834.61,33.0,0,hospital_139,2745.41,S_161,2472.39
1154,23904.0,-37.71805,144.96303600000002,1072 Sydney Road,FAWKNER,7854000.0,2010.0,house,3.0,1.0,3.0,SC_030,1961.14,19963,355.05,32.0,0,hospital_139,3084.44,S_030,2218.11
1155,23914.0,-37.70067215,144.9624939,11 Lovely Street,FAWKNER,2776000.0,2008.0,house,3.0,1.0,1.0,SC_030,3696.62,19961,318.8,35.0,0,hospital_139,3653.39,S_161,1294.91
1156,24299.0,-37.712905,144.971602,3 Wurruk Street,FAWKNER,2480000.0,2012.0,house,3.0,1.0,2.0,SC_030,2878.96,19962,992.25,33.0,0,hospital_139,2386.89,S_030,2136.17
1157,24302.0,-37.703585,144.962076,3/17 Shirley Street,FAWKNER,5325000.0,2012.0,house,2.0,2.0,1.0,SC_030,3376.45,19961,429.22,35.0,0,hospital_139,3530.47,S_161,1600.07
1158,24305.0,-37.693428000000004,144.970276,30 Alec Crescent,FAWKNER,5655000.0,2012.0,house,4.0,2.0,3.0,SC_030,4687.77,19961,1288.36,35.0,0,hospital_139,3634.3,S_161,1143.13
1159,24402.0,-37.70897293,144.97503659999998,40 Percy Street,FAWKNER,3880000.0,2009.0,house,3.0,1.0,3.0,SC_030,3408.2,19962,1422.65,33.0,0,hospital_139,2241.8,S_030,2415.81
1160,24583.0,-37.699846,144.96610800000002,76 Denys Street,FAWKNER,6150000.0,2012.0,house,4.0,1.0,2.0,SC_030,3888.15,19961,643.81,35.0,0,hospital_139,3436.47,S_161,1339.91
1161,24695.0,-37.679929,144.9679,24 Oberon Boulevard,CAMPBELLFIELD,3008000.0,2016.0,house,3.0,1.0,2.0,SC_072,5172.23,19960,2419.36,39.0,0,hospital_139,4960.96,S_161,1364.53
1162,24815.0,-37.672981,144.963695,65 Sycamore Crescent,CAMPBELLFIELD,5005000.0,2015.0,house,3.0,2.0,1.0,SC_072,4413.84,19960,1680.01,39.0,0,hospital_104,4549.5,S_161,1903.18
1163,2485.0,-37.786643,144.878862,74 Ballarat Road,MAIDSTONE,2277000.0,2007.0,house,2.0,1.0,2.0,SC_052,1659.6,20023,1781.35,19.6,0,hospital_056,968.51,S_149,1714.69
1164,24930.0,-37.58970261,144.9329834,1/12 Rosanna Court,CRAIGIEBURN,3888000.0,2009.0,house,3.0,1.0,2.0,SC_110,1120.28,40221,1627.81,45.93,0,hospital_104,6879.53,S_178,486.7
1165,24952.0,-37.573481,144.9227008,10 Arapiles Avenue,CRAIGIEBURN,3132000.0,2013.0,house,4.0,2.0,2.0,SC_005,232.7,40221,3641.1,45.93,0,hospital_104,8597.82,S_178,2492.13
1166,24999.0,-37.582049,144.91898700000002,10 Girraween Crescent,CRAIGIEBURN,4235000.0,2016.0,house,3.0,2.0,1.0,SC_005,842.28,40221,3073.91,45.93,0,hospital_104,7642.74,S_178,1877.12
1167,25064.0,-37.611321000000004,144.935194,101 Hothlyn Drive,CRAIGIEBURN,3740000.0,2015.0,house,3.0,1.0,2.0,SC_110,1520.38,40221,1277.84,45.93,0,hospital_104,4572.71,S_005,1545.9
1168,25184.0,-37.6117,144.929518,12 Amesbury Avenue,CRAIGIEBURN,3360000.0,2013.0,house,4.0,2.0,2.0,SC_110,1760.2,40221,1640.7,45.93,0,hospital_104,4414.56,S_005,1747.74
1169,25418.0,-37.588815999999994,144.923867,14 Nunney Court,CRAIGIEBURN,2709000.0,2013.0,house,3.0,2.0,2.0,SC_016,993.8,40221,2244.64,45.93,0,hospital_104,6895.13,S_178,1063.89
1170,25465.0,-37.585689,144.905058,15 Blairgowrie Dr,CRAIGIEBURN,3150000.0,2015.0,house,3.0,2.0,1.0,SC_016,1113.04,40221,3822.66,45.93,0,hospital_104,7362.13,S_178,2715.37
1171,25516.0,-37.606207,144.924841,15 Ramsbury Street,CRAIGIEBURN,3360000.0,2011.0,house,4.0,2.0,2.0,SC_110,1597.52,40221,1701.4,45.93,0,hospital_104,4967.83,S_005,1528.36
1172,25529.0,-37.586789,144.934273,15/2-10 Creekwood Drive,CRAIGIEBURN,2830000.0,2016.0,house,2.0,1.0,1.0,SC_110,1358.99,40221,1853.45,45.93,0,hospital_104,7218.2,S_178,803.07
1173,25599.0,-37.594978999999995,144.933429,16 Wattleglen Street,CRAIGIEBURN,3773000.0,2011.0,house,4.0,2.0,2.0,SC_110,668.36,40221,1157.78,45.93,0,hospital_104,6307.58,S_178,120.05
1174,25614.0,-37.574108,144.92608,17 Beechville Place,CRAIGIEBURN,4485000.0,2013.0,house,3.0,2.0,2.0,SC_005,499.3,40221,3439.0,45.93,0,hospital_104,8540.28,S_178,2321.92
